<beam_data>
No,i,j,length,I,K,phai,stiff_ratio,Ci,Cj,category,direction,story,M0,Q0,unit_weight,weight,Z,Zp,B,H,t1,t2,init_group,Mp,M_Lx,M_Lx0,M_Ly,M_Ly0,M_Sx,M_Sy,Q_Lx,Q_Ly,Q_Sx,Q_Sy,N_Lx,N_Ly,N_Sx,N_Sy,ML,QL,Ms,Qs
175,108,113,7.2,0.000662865,138.096875,1.5,0.26703815607734804,302.37899999999973,302.37899999999973,nan,Y,6,453.5684999999996,125.99124999999988,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-309.10961059  291.4471315 ],462.3997395452617,"[0, 0]","[580.6889023101351, 516.3614577468345]",[],"[128.44437209590603, 123.53812790409373]",0.0,152.368105563468,[],[],[],[],462.3997395452617,128.44437209590603,889.7985129032216,280.81247765937405
176,113,118,2.9999999999999982,0.00106046,530.2300000000004,1.5,0.6408915745856356,137.12874999999977,137.12874999999977,nan,Y,6,205.69312499999967,137.12874999999983,1.196693791340565,3.5900813740216933,0.004241839,0.004785128,300.0,500.0,16.0,28.0,[],1555.1665999999998,[],[],[-171.1275124   105.45072856],238.53151692098268,"[0, 0]","[1239.2674985924034, 1389.9343201012964]",[],"[159.0210112806552, 115.23648871934446]",0.0,876.4006062312338,[],[],[],[],238.53151692098268,159.0210112806552,1495.385048661416,1035.421617511889
177,116,117,6.0,0.000662865,132.573,1.2,0.2563566298342541,28.687500000000018,28.687500000000018,nan,X,6,43.03125000000002,14.343750000000004,1.196693791340565,7.18016274804339,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-25.83770077  31.21027202],40.344964376430525,[],[],"[839.6040384760611, 739.6745234018408]","[0, 0]","[13.448321458810172, 15.239178541189835]",[],263.21309364631696,0.0,[],[],[],[],40.344964376430525,13.448321458810172,865.4417392466906,278.4522721875068
178,117,118,7.699999999999999,0.000662865,103.30363636363637,1.2,0.19975841285786036,50.72375000000002,50.72375000000002,nan,X,6,76.08562500000002,19.762500000000003,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-49.63899773  51.18228457],75.31398158148846,[],[],"[576.3697584949409, 626.1319375857765]","[0, 0]","[19.562073138048948, 19.962926861951058]",[],156.16905143905424,0.0,[],[],[],[],75.31398158148846,19.562073138048948,677.3142221508483,176.1319783010053
179,118,119,7.699999999999999,0.000662865,103.30363636363637,1.2,0.19975841285786036,50.7237499999999,50.7237499999999,nan,X,6,76.08562499999985,19.762499999999974,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-50.68808907  50.962755  ],75.94829203270889,[],[],"[626.1319375857765, 626.1319375857767]","[0, 0]","[19.72682909940492, 19.79817090059503]",[],162.6316721002017,0.0,[],[],[],[],75.94829203270889,19.72682909940492,677.0946925894339,182.42984300079675
180,119,120,7.700000000000003,0.000662865,103.30363636363631,1.2,0.19975841285786025,50.72375000000009,50.72375000000009,nan,X,6,76.08562500000012,19.76250000000002,1.196693791340565,9.214542193322355,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-52.03619769  47.65650555],78.27547107124931,[],[],"[626.1319375857763, 675.3320809302093]","[0, 0]","[20.331291187337474, 19.193708812662567]",[],169.0213011059721,0.0,[],[],[],[],78.27547107124931,20.331291187337474,722.9885864764137,189.35259229330958
181,104,109,7.2,0.000662865,138.096875,1.5,0.26703815607734804,302.37900000000025,302.37900000000025,nan,Y,6,453.5685000000004,125.99125000000012,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-277.82496668  313.39134031],435.7853131843942,"[0, 0]","[680.6715158286888, 580.6889023101351]",[],"[121.05147588455395, 130.9310241154463]",0.0,175.18894696372553,[],[],[],[],435.7853131843942,121.05147588455395,958.4964825116353,306.1199710791718
182,109,114,7.2,0.000662865,138.096875,1.5,0.26703815607734804,302.37900000000025,302.37900000000025,nan,Y,6,453.5685000000004,125.99125000000012,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-309.10961059  291.4471315 ],462.3997395452626,"[0, 0]","[580.6889023101351, 516.3614577468345]",[],"[128.44437209590626, 123.53812790409397]",0.0,152.368105563468,[],[],[],[],462.3997395452626,128.44437209590626,889.7985129032221,280.8124776593743
183,114,119,2.9999999999999982,0.00106046,530.2300000000004,1.5,0.6408915745856356,137.12875,137.12875,nan,Y,6,205.693125,137.12875000000008,1.196693791340565,3.5900813740216933,0.004241839,0.004785128,300.0,500.0,16.0,28.0,[],1555.1665999999998,[],[],[-171.1275124   105.45072856],238.53151692098305,"[0, 0]","[1239.2674985924034, 1389.9343201012964]",[],"[159.02101128065547, 115.23648871934469]",0.0,876.4006062312338,[],[],[],[],238.53151692098305,159.02101128065547,1495.3850486614162,1035.4216175118893
184,105,110,7.2,0.000662865,110.47749999999999,1.2,0.2136305248618784,75.59475000000006,75.59475000000006,nan,Y,6,113.39212500000008,31.497812500000027,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-70.64233076  77.82682651],109.7998771245409,"[0, 0]","[560.975530236725, 516.8819801488688]",[],"[30.499965867928033, 32.49565913207202]",0.0,149.70243199799913,[],[],[],[],109.7998771245409,30.499965867928033,631.6178609944717,182.19809113007113
185,110,115,7.2,0.000662865,110.47749999999999,1.2,0.2136305248618784,75.59475000000006,75.59475000000006,nan,Y,6,113.39212500000008,31.497812500000027,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-76.68985076  73.8928147 ],114.79064303142643,"[0, 0]","[516.8819801488688, 445.96142561898415]",[],"[31.88628973095179, 31.109335269048263]",0.0,133.7282508010907,[],[],[],[],114.79064303142643,31.88628973095179,593.5718309114609,165.6145405320425
186,115,120,2.9999999999999982,0.0008567,342.6800000000002,1.2,0.5127132596685084,42.63531249999998,42.63531249999998,nan,Y,6,63.952968749999975,42.635312500000005,1.196693791340565,3.5900813740216933,0.003426799,0.003811263,300.0,500.0,12.0,22.0,[],1238.6604750000001,[],[],[-49.16766811  35.11164889],70.98097836229935,"[0, 0]","[1070.3074214855626, 1126.438677118505]",[],"[47.320652241532926, 37.949972758467084]",0.0,732.2486995346896,[],[],[],[],70.98097836229935,47.320652241532926,1161.5503260057826,779.5693517762226
187,121,122,6.0,0.000662865,132.573,1.2,0.2563566298342541,55.08000000000002,55.08000000000002,nan,X,7,82.62000000000003,27.540000000000003,1.196693791340565,7.18016274804339,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-49.96476203  58.78741523],78.20867340050012,[],[],"[789.8398584959165, 662.6650951948712]","[0, 0]","[26.069557800166695, 29.01044219983331]",[],242.08415894846462,0.0,[],[],[],[],78.20867340050012,26.069557800166695,839.8046205279614,271.09460114829795
188,122,123,7.699999999999999,0.000662865,103.30363636363637,1.2,0.19975841285786036,80.50350000000002,80.50350000000002,nan,X,7,120.75525000000002,31.365,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-79.37339255  80.97182465],119.95603395190363,[],[],"[516.3624118401596, 531.31080562023]","[0, 0]","[31.15741141607886, 31.57258858392114]",[],136.0614568130376,0.0,[],[],[],[],119.95603395190363,31.15741141607886,612.2826302659686,167.63404539695875
189,123,124,7.699999999999999,0.000662865,103.30363636363637,1.2,0.19975841285786036,80.5034999999998,80.5034999999998,nan,X,7,120.75524999999972,31.364999999999952,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-80.39845518  80.90704781],120.50095368338523,[],[],"[531.31080562023, 531.3108056202301]","[0, 0]","[31.298949008671517, 31.431050991328387]",[],138.0028066546052,0.0,[],[],[],[],120.50095368338523,31.298949008671517,612.2178534287082,169.43385764593359
190,124,125,7.700000000000003,0.000662865,103.30363636363631,1.2,0.19975841285786025,80.50350000000017,80.50350000000017,nan,X,7,120.75525000000027,31.365000000000048,1.196693791340565,9.214542193322355,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-82.66873103  75.47098715],124.35412194151755,[],[],"[531.3108056202298, 635.3044659097096]","[0, 0]","[32.299771932861674, 30.43022806713842]",[],151.50847682207,0.0,[],[],[],[],124.35412194151755,32.299771932861674,710.7754530569515,183.8082487549317
191,121,126,7.2,0.000662865,110.47749999999999,1.2,0.2136305248618784,64.26,64.26,nan,Y,7,96.39,26.775,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-59.89822139  66.25598122],93.21112008704101,"[0, 0]","[527.7259435603345, 438.60561137061177]",[],"[25.891977801955836, 27.65802219804416]",0.0,134.21271596263142,[],[],[],[],93.21112008704101,25.891977801955836,587.624164950525,161.8707381606756
192,126,131,7.2,0.000662865,110.47749999999999,1.2,0.2136305248618784,64.26,64.26,nan,Y,7,96.39,26.775,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-65.38344166  62.38293285],97.89025440652003,"[0, 0]","[438.60561137061177, 377.3778051325935]",[],"[27.191737335144452, 26.358262664855545]",0.0,113.33103006988962,[],[],[],[],97.89025440652003,27.191737335144452,503.989053034156,140.52276740503407
193,131,136,2.9999999999999982,0.0008567,342.6800000000002,1.2,0.5127132596685084,30.26249999999997,30.26249999999997,nan,Y,7,45.39374999999996,30.262499999999992,1.196693791340565,3.5900813740216933,0.003426799,0.003811263,300.0,500.0,12.0,22.0,[],1238.6604750000001,[],[],[-36.41886823  24.26342586],51.471471187557604,"[0, 0]","[905.7067323182249, 1053.6770604370408]",[],"[34.31431412503842, 26.21068587496156]",0.0,653.1279309184223,[],[],[],[],51.471471187557604,34.31431412503842,1077.940486295322,687.4422450434607
194,126,127,6.0,0.0008567,214.175,1.5,0.32044578729281764,220.3200000000001,220.3200000000001,nan,X,7,330.48000000000013,110.16000000000004,1.196693791340565,7.18016274804339,0.003426799,0.003811263,300.0,500.0,12.0,22.0,[],1238.6604750000001,[-196.89346987  234.46212724],311.6956713135451,[],[],"[905.6719082354658, 818.4754771242995]","[0, 0]","[103.89855710451504, 116.42144289548504]",[],287.3578975599609,0.0,[],[],[],[],311.6956713135451,103.89855710451504,1102.5653781048063,403.77934045544595
195,127,128,7.699999999999999,0.000662865,129.12954545454545,1.5,0.24969801607232542,282.74400000000014,282.74400000000014,nan,X,7,424.11600000000016,110.16000000000004,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-280.44325716  283.56024593],422.55750561193975,[],[],"[637.7730990578956, 631.8586093198544]","[0, 0]","[109.7551962628415, 110.56480373715858]",[],164.88723485425325,0.0,[],[],[],[],422.55750561193975,109.7551962628415,918.2163562137755,275.45203859141185
196,128,129,7.699999999999999,0.000662865,129.12954545454545,1.5,0.24969801607232542,282.74399999999986,282.74399999999986,nan,X,7,424.1159999999998,110.16000000000004,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-282.00148057  284.89728984],422.668095366133,[],[],"[631.8586093198544, 631.8586093198543]","[0, 0]","[109.78392087432036, 110.53607912567972]",[],164.1191193038583,0.0,[],[],[],[],422.668095366133,109.78392087432036,916.7558991583828,274.655198429538
197,129,130,7.700000000000003,0.0008567,166.8896103896103,1.5,0.2496980160723253,282.7440000000003,282.7440000000003,nan,X,7,424.1160000000005,110.16000000000004,1.196693791340565,9.214542193322355,0.003426799,0.003811263,300.0,500.0,12.0,22.0,[],1238.6604750000001,[-291.82673145  261.01447685],439.5221273025228,[],[],"[631.858609319854, 772.1621637626421]","[0, 0]","[114.16159150714867, 106.15840849285141]",[],182.34036014058384,0.0,[],[],[],[],439.5221273025228,114.16159150714867,1033.1766406099953,296.50195164773254
198,122,127,7.2,0.000662865,138.096875,1.5,0.26703815607734804,239.3047500000001,239.3047500000001,nan,Y,7,358.95712500000013,99.71031250000003,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-219.30289263  248.29273711],344.46220275789375,"[0, 0]","[640.3274271049868, 543.1796581947315]",[],"[95.68394521052603, 103.73667978947402]",0.0,164.37598406940532,[],[],[],[],344.46220275789375,95.68394521052603,859.6303197356458,268.11266385887933
199,127,132,7.2,0.000662865,138.096875,1.5,0.26703815607734804,239.3047500000001,239.3047500000001,nan,Y,7,358.95712500000013,99.71031250000003,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-244.58552117  230.76909079],365.8653401889923,"[0, 0]","[543.1796581947315, 417.4858682776564]",[],"[101.62926116360896, 97.7913638363911]",0.0,133.42576756560942,[],[],[],[],365.8653401889923,101.62926116360896,787.765179367259,235.05502872921838
200,132,137,2.9999999999999982,0.000875152,437.57600000000025,1.5,0.6408915745856356,110.84781249999996,110.84781249999996,nan,Y,7,166.27171874999993,110.84781250000005,1.196693791340565,3.5900813740216933,0.003500607,0.003927192,250.0,500.0,12.0,28.0,[],1276.3374000000001,[],[],[-137.92976125   84.98122837],192.7459851882876,"[0, 0]","[1001.9660838663758, 1176.1787743642958]",[],"[128.4973234588585, 93.1983015411416]",0.0,726.0482860768909,[],[],[],[],192.7459851882876,128.4973234588585,1261.1600027372883,854.5456095357495
201,131,132,6.0,0.0008567,214.175,1.5,0.32044578729281764,110.54249999999992,110.54249999999992,nan,X,7,165.81374999999989,55.27124999999995,1.196693791340565,7.18016274804339,0.003426799,0.003811263,300.0,500.0,12.0,22.0,[],1238.6604750000001,[-98.78856388 117.63811593],156.38897397502507,[],[],"[905.6719082354658, 818.4754771242995]","[0, 0]","[52.12965799167502, 58.41284200832489]",[],287.3578975599609,0.0,[],[],[],[],156.38897397502507,52.12965799167502,1004.4604721108813,345.7707395682858
202,132,133,7.699999999999999,0.000662865,129.12954545454545,1.5,0.24969801607232542,141.8628749999999,141.8628749999999,nan,X,7,212.79431249999985,55.27124999999995,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-140.70850923  142.27241506],212.01235958654593,[],[],"[637.7730990578956, 631.8586093198544]","[0, 0]","[55.068145347154775, 55.47435465284513]",[],164.88723485425325,0.0,[],[],[],[],212.01235958654593,55.068145347154775,778.4816082906199,220.3615895070984
203,133,134,7.699999999999999,0.000662865,129.12954545454545,1.5,0.24969801607232542,141.86287499999978,141.86287499999978,nan,X,7,212.79431249999965,55.27124999999995,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-141.49032619  142.94325827],212.06784645974358,[],[],"[631.8586093198544, 631.8586093198543]","[0, 0]","[55.082557522011356, 55.45994247798855]",[],164.1191193038583,0.0,[],[],[],[],212.06784645974358,55.082557522011356,774.8018675895325,219.57906178184686
204,134,135,7.700000000000003,0.000662865,129.1295454545454,1.5,0.2496980160723253,141.862875,141.862875,nan,X,7,212.7943125,55.27124999999995,1.196693791340565,9.214542193322355,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-146.42000936  130.96038856],220.52412290005023,[],[],"[631.858609319854, 772.1621637626421]","[0, 0]","[57.27899296105196, 53.26350703894794]",[],182.34036014058384,0.0,[],[],[],[],220.52412290005023,57.27899296105196,903.122552319734,239.6193531016358
205,123,128,7.2,0.000662865,138.096875,1.5,0.26703815607734804,302.37899999999973,302.37899999999973,nan,Y,7,453.5684999999996,125.99124999999988,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-277.0950287   313.75630931],435.2378596965365,"[0, 0]","[640.3274271049868, 543.1796581947315]",[],"[120.89940547126014, 131.08309452873962]",0.0,164.37598406940532,[],[],[],[],435.2378596965365,120.89940547126014,917.4224558041237,295.45907859814497
206,128,133,7.2,0.000662865,138.096875,1.5,0.26703815607734804,302.37899999999973,302.37899999999973,nan,Y,7,453.5684999999996,125.99124999999988,1.196693791340565,8.61619529765207,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[],[],[-309.1680288   291.33029509],462.48736685158644,"[0, 0]","[543.1796581947315, 417.4858682776564]",[],"[128.46871301432955, 123.51378698567021]",0.0,133.42576756560942,[],[],[],[],462.48736685158644,128.46871301432955,852.3476869920345,261.894480579939
207,133,138,2.9999999999999982,0.000945157,472.5785000000002,1.5,0.6408915745856356,137.12874999999977,137.12874999999977,nan,Y,7,205.69312499999967,137.12874999999983,1.196693791340565,3.5900813740216933,0.003780627,0.004202219,300.0,500.0,12.0,25.0,[],1365.7211750000001,[],[],[-171.65808397  104.81019649],239.1170687446333,"[0, 0]","[1001.9660838663758, 1176.1787743642958]",[],"[159.41137916308892, 114.84612083691073]",0.0,726.0482860768909,[],[],[],[],239.1170687446333,159.41137916308892,1280.9889708496676,885.4596652399798
208,136,137,6.0,0.000662865,132.573,1.2,0.2563566298342541,28.687500000000018,28.687500000000018,nan,X,7,43.03125000000002,14.343750000000004,1.196693791340565,7.18016274804339,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-25.75154427  31.28091211],40.26656608327174,[],[],"[789.8398584959165, 662.6650951948712]","[0, 0]","[13.42218869442391, 15.265311305576097]",[],242.08415894846462,0.0,[],[],[],[],40.26656608327174,13.42218869442391,815.5914027682938,257.34947025404074
209,137,138,7.699999999999999,0.000662865,103.30363636363637,1.2,0.19975841285786036,50.72375000000002,50.72375000000002,nan,X,7,76.08562500000002,19.762500000000003,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-49.61036205  51.1966024 ],75.29250482387334,[],[],"[516.3624118401596, 531.31080562023]","[0, 0]","[19.556494759447617, 19.96850524055239]",[],136.0614568130376,0.0,[],[],[],[],75.29250482387334,19.556494759447617,582.5074080237118,156.02996205359
210,138,139,7.699999999999999,0.000662865,103.30363636363637,1.2,0.19975841285786036,50.7237499999999,50.7237499999999,nan,X,7,76.08562499999985,19.762499999999974,1.196693791340565,9.21454219332235,0.00265146,0.003014719,200.0,500.0,12.0,25.0,[],979.783675,[-50.68808907  50.962755  ],75.94829203270889,[],[],"[531.31080562023, 531.3108056202301]","[0, 0]","[19.72682909940492, 19.79817090059503]",[],138.0028066546052,0.0,[],[],[],[],75.94829203270889,19.72682909940492,582.2735606238873,157.80097755520023
